Order ID,Product Name,Discount,Sales,Profit,Quantity,Category,Sub-Category
AZ-2011-4173505,"Novimex Steel Folding Chair, Red",0.2,$66.00,$19.00,1,Furniture,Chairs
AZ-2011-4173505,"Binney & Smith Highlighters, Fluorescent",0,$54.00,$4.00,3,Office Supplies,Art
AZ-2011-4173505,"Binney & Smith Markers, Easy-Erase",0,$97.00,$39.00,4,Office Supplies,Art
AZ-2011-4173505,"Avery Binder Covers, Clear",0,$21.00,$5.00,2,Office Supplies,Binders
AZ-2011-4173505,"Cardinal Binder Covers, Economy",0,$24.00,$1.00,2,Office Supplies,Binders
AZ-2011-122598,"Eldon File Cart, Single Width",0.1,$576.00,$51.00,5,Office Supplies,Storage
AZ-2011-1546153,"Binney & Smith Markers, Blue",0,$169.00,$32.00,7,Office Supplies,Art
AZ-2011-1546153,"Okidata Inkjet, Durable",0,$625.00,$6.00,2,Technology,Machines
AZ-2011-231889,"Stanley Highlighters, Water Color",0,$36.00,$12.00,2,Office Supplies,Art
BN-2011-7646735,"Enermax Parchment Paper, Multicolor",0.5,$17.00,-$7.00,2,Office Supplies,Paper
AZ-2011-3304186,"Boston Highlighters, Blue",0,$57.00,$14.00,3,Office Supplies,Art
AZ-2011-3304186,"Cardinal Binder Covers, Economy",0,$24.00,$1.00,2,Office Supplies,Binders
AZ-2011-3304186,"Advantus Clamps, Metal",0,$39.00,$18.00,2,Office Supplies,Fasteners
AZ-2011-3304186,"SanDisk Cards & Envelopes, Recycled",0,$242.00,$10.00,5,Office Supplies,Paper
AZ-2011-3304186,"Eldon Lockers, Blue",0.4,$475.00,-$238.00,4,Office Supplies,Storage
AZ-2011-3304186,"Rogers Box, Blue",0.4,$58.00,-$37.00,4,Office Supplies,Storage
AZ-2011-3304186,"Memorex Mouse, Erganomic",0,$312.00,$12.00,12,Technology,Accessories
AZ-2011-9598217,"Acco Hole Reinforcements, Clear",0,$31.00,$1.00,5,Office Supplies,Binders
AZ-2011-9598217,"Novimex Shipping Labels, Alphabetical",0,$65.00,$32.00,6,Office Supplies,Labels
AZ-2011-9598217,"Fellowes Folders, Industrial",0.1,$48.00,$7.00,2,Office Supplies,Storage
AZ-2011-9598217,"Acme Ruler, Steel",0,$81.00,$24.00,5,Office Supplies,Supplies
BN-2011-1677989,"Panasonic Printer, Red",0.15,"$2,017.00",$0.00,9,Technology,Machines
AZ-2011-4613853,"Avery Binder Covers, Durable",0,$13.00,$2.00,1,Office Supplies,Binders
AZ-2011-332801,"Boston Markers, Fluorescent",0,$83.00,$12.00,3,Office Supplies,Art
AZ-2011-6557147,"Tenex File Cart, Blue",0.1,$360.00,$32.00,3,Office Supplies,Storage
AZ-2011-804486,"BIC Highlighters, Water Color",0,$66.00,$12.00,3,Office Supplies,Art
AZ-2011-804486,"Smead File Folder Labels, Alphabetical",0,$26.00,$12.00,3,Office Supplies,Labels
AZ-2011-804486,"Eaton Cards & Envelopes, Multicolor",0,$186.00,$89.00,4,Office Supplies,Paper
AZ-2011-804486,"Cisco Speaker Phone, VoIP",0,$693.00,$229.00,5,Technology,Phones
BN-2011-5751868,"Apple Office Telephone, Cordless",0.5,$238.00,$0.00,7,Technology,Phones
AZ-2011-252578,"Wilson Jones Index Tab, Economy",0,$39.00,$10.00,6,Office Supplies,Binders
AZ-2011-252578,"Samsung Speaker Phone, VoIP",0.1,$444.00,$89.00,4,Technology,Phones
AZ-2011-643323,"Hon Legal Exhibit Labels, Adjustable",0,$18.00,$3.00,2,Office Supplies,Labels
AZ-2011-643323,"Cisco Signal Booster, with Caller ID",0.15,$645.00,$76.00,5,Technology,Phones
BN-2011-2002150,"Sanford Pencil Sharpener, Water Color",0.5,$39.00,-$19.00,3,Office Supplies,Art
BN-2011-7884993,"Nokia Headset, with Caller ID",0.15,$684.00,-$24.00,11,Technology,Phones
AZ-2011-5690380,"Fellowes Folders, Single Width",0,$159.00,$65.00,6,Office Supplies,Storage
AZ-2011-1362591,"Fiskars Trimmer, Easy Grip",0,$176.00,$65.00,4,Office Supplies,Supplies
BN-2011-5290627,"Novimex Chairmat, Red",0.6,$45.00,-$34.00,2,Furniture,Chairs
AZ-2011-5098375,"Ikea 3-Shelf Cabinet, Pine",0,$719.00,$21.00,5,Furniture,Bookcases
BN-2011-357064,"Cameo Peel and Seal, Set of 50",0.5,$53.00,-$36.00,5,Office Supplies,Envelopes
AZ-2011-5098375,"KitchenAid Toaster, White",0,$334.00,$133.00,4,Office Supplies,Appliances
AZ-2011-8844789,"Harbour Creations Executive Leather Armchair, Red",0.1,"$1,713.00",$552.00,4,Furniture,Chairs
AZ-2011-8844789,"Hon Rocking Chair, Black",0.1,$808.00,$251.00,7,Furniture,Chairs
BN-2011-5672017,"Stanley Pencil Sharpener, Fluorescent",0,$124.00,$40.00,5,Office Supplies,Art
BN-2011-5672017,"Cardinal Binder, Clear",0,$120.00,$4.00,9,Office Supplies,Binders
AZ-2011-8844789,"Cardinal Hole Reinforcements, Clear",0,$5.00,$2.00,1,Office Supplies,Binders
BN-2011-5672017,"OIC Push Pins, Assorted Sizes",0,$25.00,$5.00,2,Office Supplies,Fasteners
AZ-2011-8844789,"Novimex Legal Exhibit Labels, Alphabetical",0,$31.00,$6.00,3,Office Supplies,Labels
AZ-2011-8844789,"Smead Trays, Blue",0.1,$218.00,$7.00,5,Office Supplies,Storage
AZ-2011-4159708,"Acco Binder, Recycled",0,$16.00,$0.00,1,Office Supplies,Binders
AZ-2011-5801302,"BIC Pencil Sharpener, Blue",0,$29.00,$12.00,1,Office Supplies,Art
AZ-2011-5801302,"Boston Canvas, Blue",0,$161.00,$40.00,3,Office Supplies,Art
AZ-2011-3114201,"Eldon Box, Single Width",0.1,$37.00,$8.00,4,Office Supplies,Storage
AZ-2011-7804688,"Elite Scissors, Steel",0,$66.00,$14.00,3,Office Supplies,Supplies
AZ-2011-2564570,"Avery Binding Machine, Clear",0,$145.00,$17.00,3,Office Supplies,Binders
AZ-2011-6133674,"Sanford Sketch Pad, Fluorescent",0,$93.00,$44.00,2,Office Supplies,Art
AZ-2011-1372644,"Smead Round Labels, 5000 Label Set",0,$15.00,$1.00,2,Office Supplies,Labels
AZ-2011-7732593,"Hoover Microwave, Red",0.1,"$1,389.00",$154.00,5,Office Supplies,Appliances
AZ-2011-1672552,"Epson Phone, Wireless",0,$162.00,$73.00,2,Technology,Machines
AZ-2011-3348631,"Eldon Lockers, Single Width",0.1,$534.00,$232.00,3,Office Supplies,Storage
AZ-2011-3348631,"Okidata Calculator, Red",0,$99.00,$29.00,2,Technology,Machines
AZ-2011-3348631,"Apple Headset, Cordless",0,$533.00,$112.00,7,Technology,Phones
AZ-2011-821395,"Binney & Smith Sketch Pad, Water Color",0,$99.00,$33.00,2,Office Supplies,Art
AZ-2011-821395,"Canon Fax and Copier, High-Speed",0,$379.00,$27.00,2,Technology,Copiers
AZ-2011-6843566,"Harbour Creations File Folder Labels, Laser Printer Compatible",0,$35.00,$11.00,4,Office Supplies,Labels
AZ-2011-6843566,"Nokia Office Telephone, with Caller ID",0,$65.00,$3.00,1,Technology,Phones
AZ-2011-7976569,"Okidata Inkjet, Wireless",0.1,"$1,413.00",$503.00,5,Technology,Machines
AZ-2011-9958697,"Deflect-O Stacking Tray, Erganomic",0,$112.00,$4.00,5,Furniture,Furnishings
AZ-2011-9958697,"Novimex File Folder Labels, 5000 Label Set",0,$26.00,$10.00,3,Office Supplies,Labels
AZ-2011-6807336,"Dania Classic Bookcase, Pine",0.1,"$1,113.00",$260.00,3,Furniture,Bookcases
AZ-2011-6807336,"BIC Markers, Fluorescent",0,$55.00,$4.00,2,Office Supplies,Art
AZ-2011-6807336,"Stanley Pens, Easy-Erase",0,$31.00,$14.00,3,Office Supplies,Art
AZ-2011-6172786,"Brother Fax and Copier, Digital",0,$382.00,$53.00,2,Technology,Copiers
AZ-2011-6172786,"Hewlett Copy Machine, Color",0,"$1,047.00",$524.00,4,Technology,Copiers
BN-2011-8990099,"Tenex Photo Frame, Black",0,$311.00,$87.00,6,Furniture,Furnishings
BN-2011-8990099,"BIC Markers, Easy-Erase",0,$107.00,$30.00,4,Office Supplies,Art
BN-2011-8990099,"BIC Markers, Water Color",0,$89.00,$31.00,3,Office Supplies,Art
BN-2011-8990099,"Cameo Peel and Seal, Security-Tint",0,$70.00,$4.00,3,Office Supplies,Envelopes
BN-2011-8990099,"Eaton Note Cards, Premium",0,$56.00,$17.00,2,Office Supplies,Paper
BN-2011-8990099,"Fellowes Box, Blue",0.1,$53.00,$3.00,3,Office Supplies,Storage
AZ-2011-3973701,"Accos Paper Clips, Assorted Sizes",0,$34.00,$0.00,3,Office Supplies,Fasteners
AZ-2011-5289752,"Kraft Mailers, with clear poly window",0,$82.00,$20.00,2,Office Supplies,Envelopes
AZ-2011-5289752,"Samsung Speaker Phone, Full Size",0.1,$224.00,$35.00,2,Technology,Phones
BN-2011-4790136,"Wilson Jones Binding Machine, Economy",0.5,$171.00,-$48.00,7,Office Supplies,Binders
BN-2011-7286308,"Eldon Frame, Durable",0.5,$170.00,-$82.00,3,Furniture,Furnishings
BN-2011-827720,"Sanford Pencil Sharpener, Fluorescent",0.5,$26.00,-$8.00,2,Office Supplies,Art
BN-2011-8749099,"Epson Printer, White",0.1,$470.00,-$31.00,2,Technology,Machines
BN-2011-8234232,"Boston Pencil Sharpener, Water Color",0.5,$44.00,-$32.00,3,Office Supplies,Art
BN-2011-8234232,"Enermax Parchment Paper, 8.5 x 11",0.5,$39.00,-$17.00,4,Office Supplies,Paper
BN-2011-8234232,"Tenex Lockers, Wire Frame",0.5,$610.00,-$232.00,6,Office Supplies,Storage
AZ-2011-7847155,"Deflect-O Door Stop, Duo Pack",0.3,$92.00,$8.00,3,Furniture,Furnishings
AZ-2011-7847155,"Stanley Pencil Sharpener, Water Color",0,$200.00,$12.00,8,Office Supplies,Art
AZ-2011-2112563,"Binney & Smith Highlighters, Easy-Erase",0,$51.00,$18.00,3,Office Supplies,Art
AZ-2011-2112563,"Konica Phone, Durable",0.15,$220.00,$70.00,3,Technology,Machines
AZ-2011-2112563,"Konica Phone, White",0.15,$72.00,$17.00,1,Technology,Machines
BN-2011-1627157,"Safco Floating Shelf Set, Traditional",0.5,$197.00,-$24.00,2,Furniture,Bookcases
BN-2011-1627157,"Hamilton Beach Toaster, White",0.5,$56.00,-$8.00,2,Office Supplies,Appliances
BN-2011-1627157,"OIC Rubber Bands, 12 Pack",0.5,$41.00,-$2.00,5,Office Supplies,Fasteners
BN-2011-1627157,"Eldon Box, Wire Frame",0.5,$19.00,-$7.00,4,Office Supplies,Storage
BN-2011-1627157,"Fellowes Box, Industrial",0.5,$40.00,-$36.00,4,Office Supplies,Storage
BN-2011-1627157,"Rogers File Cart, Industrial",0.5,$212.00,-$140.00,3,Office Supplies,Storage
BN-2011-1627157,"Acme Box Cutter, Serrated",0.5,$35.00,-$19.00,2,Office Supplies,Supplies
BN-2011-7737747,"Chromcraft Wood Table, with Bottom Storage",0.35,$627.00,-$135.00,2,Furniture,Tables
AZ-2011-6296469,"Xerox Computer Printout Paper, Recycled",0.5,$53.00,-$18.00,4,Office Supplies,Paper
AZ-2011-6532640,"Binney & Smith Canvas, Water Color",0,$109.00,$52.00,2,Office Supplies,Art
AZ-2011-6532640,"SanDisk Router, Bluetooth",0,"$1,025.00",$400.00,4,Technology,Accessories
AZ-2011-7005483,"Binney & Smith Sketch Pad, Blue",0,$139.00,$36.00,3,Office Supplies,Art
AZ-2011-2189408,"Samsung Headset, Cordless",0.15,$194.00,$73.00,3,Technology,Phones
BN-2011-815729,"Breville Toaster, Red",0.5,$115.00,-$39.00,3,Office Supplies,Appliances
AZ-2011-9083887,"Wilson Jones Binder Covers, Recycled",0,$35.00,$8.00,3,Office Supplies,Binders
AZ-2011-9083887,"Green Bar Computer Printout Paper, Multicolor",0,$62.00,$14.00,2,Office Supplies,Paper
AZ-2011-9083887,"Nokia Office Telephone, with Caller ID",0.4,$78.00,-$47.00,2,Technology,Phones
AZ-2011-1366554,"Binney & Smith Sketch Pad, Blue",0,$510.00,$132.00,11,Office Supplies,Art
AZ-2011-1366554,"Jiffy Peel and Seal, Recycled",0,$94.00,$16.00,5,Office Supplies,Envelopes
AZ-2011-7326281,"Stockwell Clamps, Bulk Pack",0.1,$51.00,-$1.00,3,Office Supplies,Fasteners
AZ-2011-3434177,"Office Star Swivel Stool, Adjustable",0,"$1,059.00",$106.00,6,Furniture,Chairs
AZ-2011-3434177,"Advantus Door Stop, Erganomic",0,$87.00,$27.00,2,Furniture,Furnishings
AZ-2011-3434177,"Fellowes File Cart, Industrial",0,$965.00,$125.00,7,Office Supplies,Storage
BN-2011-5141814,"Rogers Box, Single Width",0.4,$43.00,-$20.00,3,Office Supplies,Storage
AZ-2011-6212291,"Kleencut Box Cutter, High Speed",0,$139.00,$0.00,4,Office Supplies,Supplies
AZ-2011-309750,"Sanford Canvas, Easy-Erase",0,$457.00,$59.00,9,Office Supplies,Art
AZ-2011-309750,"Green Bar Note Cards, Premium",0,$238.00,$86.00,8,Office Supplies,Paper
AZ-2011-309750,"Xerox Memo Slips, Multicolor",0,$15.00,$0.00,1,Office Supplies,Paper
BN-2011-553410,"Sauder 3-Shelf Cabinet, Mobile",0.5,$508.00,-$91.00,6,Furniture,Bookcases
BN-2011-553410,"Wilson Jones Hole Reinforcements, Economy",0.5,$5.00,$0.00,2,Office Supplies,Binders
BN-2011-553410,"Advantus Paper Clips, Assorted Sizes",0.5,$11.00,-$8.00,2,Office Supplies,Fasteners
AZ-2011-1474073,"Acco Hole Reinforcements, Clear",0,$24.00,$1.00,4,Office Supplies,Binders
AZ-2011-1474073,"Acco Hole Reinforcements, Economy",0,$47.00,$4.00,7,Office Supplies,Binders
BN-2011-5294325,"Binney & Smith Markers, Blue",0,$24.00,$5.00,1,Office Supplies,Art
BN-2011-5294325,"Binney & Smith Pencil Sharpener, Water Color",0,$60.00,$14.00,2,Office Supplies,Art
BN-2011-5294325,"Rogers File Cart, Single Width",0.4,$256.00,-$102.00,3,Office Supplies,Storage
BN-2011-5294325,"Belkin Memory Card, Programmable",0,$698.00,$209.00,6,Technology,Accessories
BN-2011-5294325,"Samsung Audio Dock, with Caller ID",0.4,$601.00,-$371.00,6,Technology,Phones
AZ-2011-8742773,"Boston Pens, Blue",0,$43.00,$1.00,3,Office Supplies,Art
AZ-2011-8973571,"Tenex Folders, Blue",0,$46.00,$15.00,2,Office Supplies,Storage
AZ-2011-8973571,"Tenex Lockers, Single Width",0,"$2,859.00",$171.00,14,Office Supplies,Storage
AZ-2011-8973571,"Fiskars Letter Opener, High Speed",0,$164.00,$6.00,6,Office Supplies,Supplies
AZ-2011-3247022,"Dania Floating Shelf Set, Metal",0.1,$608.00,$189.00,4,Furniture,Bookcases
AZ-2011-3247022,"BIC Highlighters, Water Color",0.1,$159.00,$14.00,8,Office Supplies,Art
AZ-2011-3247022,"Avery 3-Hole Punch, Clear",0.1,$123.00,$4.00,5,Office Supplies,Binders
AZ-2011-3247022,"Rogers File Cart, Single Width",0.1,$255.00,$45.00,2,Office Supplies,Storage
AZ-2011-2598415,"Safco Floating Shelf Set, Pine",0.1,$713.00,$40.00,4,Furniture,Bookcases
AZ-2011-2598415,"Bevis Coffee Table, with Bottom Storage",0.35,$827.00,-$395.00,4,Furniture,Tables
AZ-2011-2598415,"Breville Coffee Grinder, White",0.1,$324.00,-$25.00,6,Office Supplies,Appliances
AZ-2011-2598415,"Cardinal 3-Hole Punch, Clear",0,$141.00,$30.00,5,Office Supplies,Binders
AZ-2011-2598415,"Ibico Hole Reinforcements, Recycled",0,$44.00,$14.00,6,Office Supplies,Binders
BN-2011-602308,"Cameo Clasp Envelope, Recycled",0.5,$46.00,-$38.00,11,Office Supplies,Envelopes
AZ-2011-4835209,"Advantus Rubber Bands, Bulk Pack",0,$100.00,$33.00,6,Office Supplies,Fasteners
AZ-2011-5869323,"Logitech Mouse, Erganomic",0,$54.00,$12.00,2,Technology,Accessories
BN-2011-6162681,"Hon Computer Table, Adjustable Height",0.35,"$2,229.00",-$754.00,7,Furniture,Tables
BN-2011-764592,"Fellowes Trays, Wire Frame",0.4,$102.00,-$25.00,3,Office Supplies,Storage
BN-2011-764592,"Brother Copy Machine, Laser",0,$524.00,$5.00,2,Technology,Copiers
AZ-2011-3515834,"Avery Binder Covers, Economy",0,$22.00,$7.00,2,Office Supplies,Binders
AZ-2011-3846849,"Fellowes Shelving, Wire Frame",0,$512.00,$210.00,9,Office Supplies,Storage
AZ-2011-3846849,"Enermax Numeric Keypad, Bluetooth",0,$806.00,$185.00,14,Technology,Accessories
AZ-2011-3846849,"SanDisk Memory Card, Bluetooth",0,$450.00,$58.00,4,Technology,Accessories
AZ-2011-1723003,"Cardinal Binding Machine, Durable",0,$103.00,$36.00,2,Office Supplies,Binders
AZ-2011-2820672,"Apple Speaker Phone, Full Size",0.15,$212.00,$70.00,2,Technology,Phones
AZ-2011-5002447,"Ikea Classic Bookcase, Traditional",0.5,"$1,029.00",-$247.00,5,Furniture,Bookcases
AZ-2011-1655349,"Cardinal 3-Hole Punch, Economy",0,$58.00,$26.00,2,Office Supplies,Binders
AZ-2011-1655349,"Cameo Peel and Seal, Security-Tint",0,$140.00,$8.00,6,Office Supplies,Envelopes
AZ-2011-5002447,"Wilson Jones 3-Hole Punch, Economy",0.5,$28.00,-$10.00,2,Office Supplies,Binders
AZ-2011-5002447,"Kraft Interoffice Envelope, with clear poly window",0.5,$25.00,-$6.00,1,Office Supplies,Envelopes
BN-2011-9771202,"SAFCO Executive Leather Armchair, Adjustable",0.1,"$1,253.00",-$42.00,3,Furniture,Chairs
BN-2011-8337636,"Tenex Stacking Tray, Durable",0.2,$101.00,$5.00,5,Furniture,Furnishings
BN-2011-8337636,"Hoover Toaster, Red",0.5,$125.00,-$105.00,3,Office Supplies,Appliances
BN-2011-8337636,"Cardinal Binding Machine, Economy",0.5,$50.00,-$22.00,2,Office Supplies,Binders
BN-2011-8337636,"Eaton Cards & Envelopes, Recycled",0.5,$90.00,$0.00,4,Office Supplies,Paper
AZ-2011-3020021,"KitchenAid Stove, Red",0.1,"$2,053.00",$410.00,4,Office Supplies,Appliances
AZ-2011-3020021,"SanDisk Memo Slips, 8.5 x 11",0.1,$57.00,$4.00,3,Office Supplies,Paper
AZ-2011-1332474,"Eldon Trays, Wire Frame",0.4,$56.00,-$1.00,2,Office Supplies,Storage
BN-2011-8337636,"Belkin Router, Bluetooth",0.5,$388.00,-$357.00,3,Technology,Accessories
BN-2011-8337636,"Epson Phone, Durable",0.5,$243.00,-$175.00,6,Technology,Machines
AZ-2011-1332474,"Brother Ink, Laser",0,$442.00,$0.00,3,Technology,Copiers
BN-2011-4249147,"Cuisinart Blender, Silver",0.1,$122.00,-$8.00,2,Office Supplies,Appliances
BN-2011-4249147,"Binney & Smith Markers, Fluorescent",0,$330.00,$89.00,13,Office Supplies,Art
BN-2011-7796258,"Belkin Router, Bluetooth",0.5,$388.00,-$357.00,3,Technology,Accessories
AZ-2011-6122805,"Rogers Folders, Single Width",0,$123.00,$10.00,4,Office Supplies,Storage
AZ-2011-7014445,"Breville Coffee Grinder, White",0,$60.00,$2.00,1,Office Supplies,Appliances
AZ-2011-7014445,"Boston Highlighters, Water Color",0,$44.00,$8.00,2,Office Supplies,Art
AZ-2011-8121091,"Avery Color Coded Labels, 5000 Label Set",0,$14.00,$5.00,1,Office Supplies,Labels
AZ-2011-8223268,"Boston Canvas, Blue",0,$322.00,$80.00,6,Office Supplies,Art
AZ-2011-2948812,"BIC Markers, Water Color",0,$237.00,$83.00,8,Office Supplies,Art
AZ-2011-2948812,"Wilson Jones Binder Covers, Recycled",0,$104.00,$25.00,9,Office Supplies,Binders
AZ-2011-2948812,"Advantus Clamps, Metal",0,$58.00,$27.00,3,Office Supplies,Fasteners
AZ-2011-2948812,"Eldon Box, Industrial",0.1,$29.00,$9.00,3,Office Supplies,Storage
AZ-2011-2948812,"Kleencut Box Cutter, High Speed",0,$104.00,$0.00,3,Office Supplies,Supplies
AZ-2011-2948812,"Epson Card Printer, Durable",0.15,$578.00,$129.00,4,Technology,Machines
AZ-2011-2179552,"Lesro Wood Table, Fully Assembled",0.1,"$1,266.00",$323.00,3,Furniture,Tables
BN-2011-9297999,"Tenex File Cart, Single Width",0.5,$135.00,-$8.00,2,Office Supplies,Storage
AZ-2011-9876342,"SanDisk Computer Printout Paper, 8.5 x 11",0,$238.00,$26.00,7,Office Supplies,Paper
BN-2011-28993,"Dania Floating Shelf Set, Metal",0,$506.00,$192.00,3,Furniture,Bookcases
BN-2011-28993,"Advantus Clock, Duo Pack",0.3,$144.00,-$37.00,4,Furniture,Furnishings
BN-2011-28993,"Cameo Manila Envelope, Security-Tint",0,$118.00,$58.00,4,Office Supplies,Envelopes
AZ-2011-3308302,"Smead Trays, Blue",0.1,$131.00,$4.00,3,Office Supplies,Storage
AZ-2011-3308302,"Kleencut Scissors, Serrated",0,$152.00,$12.00,8,Office Supplies,Supplies
AZ-2011-3308302,"Apple Office Telephone, VoIP",0.15,$222.00,$60.00,4,Technology,Phones
AZ-2011-981373,"Office Star Rocking Chair, Red",0.1,$127.00,$44.00,1,Furniture,Chairs
AZ-2011-981373,"Kraft Peel and Seal, Security-Tint",0,$92.00,$15.00,4,Office Supplies,Envelopes
AZ-2011-7200468,"Tenex File Cart, Blue",0.1,$599.00,$53.00,5,Office Supplies,Storage
AZ-2011-2118516,"Enermax Note Cards, 8.5 x 11",0,$85.00,$36.00,3,Office Supplies,Paper
AZ-2011-2118516,"Green Bar Cards & Envelopes, Premium",0,$145.00,$45.00,3,Office Supplies,Paper
AZ-2011-2118516,"Elite Letter Opener, High Speed",0,$53.00,$22.00,2,Office Supplies,Supplies
AZ-2011-4872140,"Ibico Binder Covers, Clear",0,$39.00,$3.00,3,Office Supplies,Binders
AZ-2011-4599404,"BIC Pencil Sharpener, Easy-Erase",0,$146.00,$7.00,5,Office Supplies,Art
BN-2011-4708578,"Avery Binding Machine, Durable",0,$151.00,$9.00,3,Office Supplies,Binders
BN-2011-4708578,"Fellowes File Cart, Single Width",0.4,$165.00,-$110.00,2,Office Supplies,Storage
BN-2011-4708578,"Brother Personal Copier, Digital",0,$713.00,$14.00,5,Technology,Copiers
AZ-2011-1240916,"Breville Toaster, Black",0,$152.00,$44.00,2,Office Supplies,Appliances
AZ-2011-1240916,"Motorola Headset, with Caller ID",0,$957.00,$316.00,12,Technology,Phones
AZ-2011-2143841,"Rubbermaid Frame, Durable",0.1,$289.00,$48.00,3,Furniture,Furnishings
AZ-2011-2143841,"Avery Index Tab, Clear",0.1,$10.00,$2.00,2,Office Supplies,Binders
AZ-2011-2143841,"Cardinal Binder Covers, Recycled",0.1,$56.00,$22.00,5,Office Supplies,Binders
AZ-2011-2143841,"Wilson Jones 3-Hole Punch, Economy",0.1,$25.00,$6.00,1,Office Supplies,Binders
AZ-2011-2875746,"Cameo Business Envelopes, Recycled",0,$79.00,$35.00,5,Office Supplies,Envelopes
AZ-2011-2143841,"Enermax Mouse, Programmable",0.1,$113.00,-$13.00,3,Technology,Accessories
AZ-2011-2143841,"Canon Fax Machine, Laser",0.1,$860.00,$0.00,3,Technology,Copiers
AZ-2011-1584049,"Office Star Steel Folding Chair, Red",0.2,$147.00,-$15.00,2,Furniture,Chairs
AZ-2011-1584049,"Sharp Fax and Copier, Digital",0,$336.00,$114.00,2,Technology,Copiers
AZ-2011-1584049,"Samsung Office Telephone, with Caller ID",0.1,$59.00,$8.00,1,Technology,Phones
AZ-2011-5917724,"Hoover Stove, Red",0.1,$512.00,$227.00,1,Office Supplies,Appliances
AZ-2011-5917724,"Rogers Folders, Wire Frame",0.1,$80.00,$1.00,3,Office Supplies,Storage
BN-2011-8607391,"Canon Copy Machine, Digital",0.15,$668.00,-$31.00,3,Technology,Copiers
AZ-2011-1116129,"Avery Removable Labels, Alphabetical",0,$32.00,$6.00,3,Office Supplies,Labels
BN-2011-2203231,"Tenex Shelving, Single Width",0.6,$44.00,-$38.00,2,Office Supplies,Storage
AZ-2011-8788804,"Boston Highlighters, Easy-Erase",0,$38.00,$8.00,2,Office Supplies,Art
AZ-2011-8788804,"Enermax Parchment Paper, 8.5 x 11",0,$215.00,$60.00,11,Office Supplies,Paper
AZ-2011-1174243,"Safco Stackable Bookrack, Pine",0.1,$541.00,$156.00,4,Furniture,Bookcases
BN-2011-1694636,"KitchenAid Microwave, Red",0.1,$838.00,-$28.00,3,Office Supplies,Appliances
BN-2011-4315830,"Cardinal Binder Covers, Economy",0,$48.00,$2.00,4,Office Supplies,Binders
BN-2011-4315830,"Ibico Binder Covers, Durable",0,$45.00,$5.00,3,Office Supplies,Binders
BN-2011-4315830,"OIC Clamps, 12 Pack",0,$58.00,$29.00,3,Office Supplies,Fasteners
BN-2011-4315830,"Tenex Lockers, Blue",0.4,$490.00,-$114.00,4,Office Supplies,Storage
